n° de ligne,nature,n°/id,"forme ""diplo""",forme modernisée,forme corrigée,lemme,pos,à scinder,à fusionner avec w n°,à corriger,corrigé
7849,w,7849,,«,,«,Fo,,,,
7850,w,7850,,Vous,,VOUS,Pp,,,,
7851,w,7851,,estes,,ÊTRE,Vuc,,,,
7852,w,7852,,tenant,,TENIR,Ga,,,,
7853,w,7853,,de,,DE,S,,,,
7854,w,7854,,plusieurs,,PLUSIEURS,Pi,,,,
7855,w,7855,,et,,ET,Cc,,,,
7856,w,7856,,beaux,,BEAU,Ag,,,,
7857,w,7857,,heritaiges,,HÉRITAGE,Nc,,,,
7858,w,7858,,de,,DE,Dp,,,,
7859,w,7859,,messeigneurs,,MONSEIGNEUR,Nc,,,,
7860,w,7860,,les,,LE,Da,,,,
7861,w,7861,,religieux,,RELIGIEUX,Nc,,,,
7862,w,7862,,de,,DE,S,,,,
7863,w,7863,,Saint,,SAINT,Np,,,,
7864,w,7864,,Oen,,OUEN,Np,,,,
7865,w,7865,,de,,DE,S,,,,
7866,w,7866,,Rouen,,ROUEN,Np,,,,
7867,w,7867,,",",,",",Fw,,,,
7868,w,7868,,a,,AVOIR,Vuc,,,,
7869,w,7869,,cause,,CAUSE,Nc,,,,
7870,w,7870,,et,,ET,Cc,,,,
7871,w,7871,,pour,,POUR,S,,,,
7872,w,7872,,raison,,RAISON,Nc,,,,
7873,w,7873,,desquieux,,DE+QUEL,S+Dr,,,,
7874,w,7874,,vous,,VOUS,Pp,,,,
7875,w,7875,,leurs,,LEUR,Ds,,,,
7876,w,7876,,devez,,DEVOIR,Vvc,,,,
7877,w,7877,,plusieurs,,PLUSIEURS,Di,,,,
7878,w,7878,,rentes,,RENTE,Nc,,,,
7879,w,7879,,",",,",",Fw,,,,
7880,w,7880,,faisances,,FAISANCE,Nc,,,,
7881,w,7881,,et,,ET,Cc,,,,
7882,w,7882,,redevances,,REDEVANCE,Nc,,,,
7883,w,7883,,;,,;,Fw,,,,
7884,w,7884,,et,,ET,Cc,,,,
7885,w,7885,,",",,",",Fw,,,,
7886,w,7886,,pour,,POUR,S,,,,
7887,w,7887,,ce,,CE,Pd,,,,
7888,w,7888,,que,,QUE,Cs,,,,
7889,w,7889,,ne,,NE,Rp,,,,
7890,w,7890,,les,,IL,Pp,,,,
7891,w,7891,,avez,,AVOIR,Vuc,,,,
7892,w,7892,,paiés,,PAYER,Ge,,,,
7893,w,7893,,au,,À+LE,S+Da,,,,
7894,w,7894,,terme,,TERME,Nc,,,,
7895,w,7895,,et,,ET,Cc,,,,
7896,w,7896,,en,,EN,S,,,,
7897,w,7897,,la,,LE,Da,,,,
7898,w,7898,,manière,,MANIÈRE,Nc,,,,
7899,w,7899,,qu,,QUE,Cs,,,,
7900,w,7900,,',,',Fw,,,,
7901,w,7901,,ils,,ILS,Pp,,,,
7902,w,7902,,sont,,ÊTRE,Vuc,,,,
7903,w,7903,,deubs,,DEVOIR,Vvc,,,,
7904,w,7904,,et,,ET,Cc,,,,
7905,w,7905,,qu,,QUE,Cs,,,,
7906,w,7906,,',,',Fw,,,,
7907,w,7907,,ils,,ILS,Pp,,,,
7908,w,7908,,ont,,AVOIR,Vuc,,,,
7909,w,7909,,esté,,ÊTRE,Ge,,,,
7910,w,7910,,acoustumé,,ACCOUTUMER,Ge,,,,
7911,w,7911,,paier,,PAYER,Vvn,,,,
7912,w,7912,,",",,",",Fw,,,,
7913,w,7913,,et,,ET,Cc,,,,
7914,w,7914,,aussi,,AUSSI,Rg,,,,
7915,w,7915,,pour,,POUR,S,,,,
7916,w,7916,,amendes,,AMENDE,Nc,,,,
7917,w,7917,,de,,DE,S,,,,
7918,w,7918,,court,,COUR,Nc,,,,
7919,w,7919,,",",,",",Fw,,,,
7920,w,7920,,pour,,POUR,S,,,,
7921,w,7921,,amende,,AMENDE,Nc,,,,
7922,w,7922,,de,,DE,Dp,,,,
7923,w,7923,,rente,,RENTE,Nc,,,,
7924,w,7924,,sourtenue,,SURTENIR,Vvc,,,,
7925,w,7925,,",",,",",Fw,,,,
7926,w,7926,,pour,,POUR,S,,,,
7927,w,7927,,escroe,,ESCROUE,Nc,,,,
7928,w,7928,,non,,NON,Rg,,,,
7929,w,7929,,baillée,,BAILLER,Ge,,,,
7930,w,7930,,",",,",",Fw,,,,
7931,w,7931,,pour,,POUR,S,,,,
7932,w,7932,,reliefs,,RELIEF,Nc,,,,
7933,w,7933,,",",,",",Fw,,,,
7934,w,7934,,pour,,POUR,S,,,,
7935,w,7935,,xiijmes,,TREIZE,Mc,,,,
7936,w,7936,,",",,",",Fw,,,,
7937,w,7937,,pour,,POUR,S,,,,
7938,w,7938,,abus,,ABUS,Nc,,,,
7939,w,7939,,",",,",",Fw,,,,
7940,w,7940,,attemptas,,ATTENTAT,Nc,,,,
7941,w,7941,,et,,ET,Cc,,,,
7942,w,7942,,autres,,AUTRE,Di,,,,
7943,w,7943,,devoirs,,DEVOIR,Nc,,,,
7944,w,7944,,de,,DE,Dp,,,,
7945,w,7945,,fief,,FIEF,Nc,,,,
7946,w,7946,,et,,ET,Cc,,,,
7947,w,7947,,pour,,POUR,S,,,,
7948,w,7948,,chacune,,CHACUN,Pi,,,,
7949,w,7949,,d,,DE,S,,,,
7950,w,7950,,',,',Fw,,,,
7951,w,7951,,icelles,,ICELUI,Dd,,,,
7952,w,7952,,causes,,CAUSE,Nc,,,,
7953,w,7953,,a,,AVOIR,Vuc,,,,
7954,w,7954,,suffisance,,SUFFISANCE,Nc,,,,
7955,w,7955,,",",,",",Fw,,,,
7956,w,7956,,votre,,VOTRE,Ds,,,,
7957,w,7957,,fief,,FIEF,Nc,,,,
7958,w,7958,,fut,,ÊTRE,Vuc,,,,
7959,w,7959,,en,,EN,S,,,,
7960,w,7960,,la,,LE,Da,,,,
7961,w,7961,,main,,MAIN,Nc,,,,
7962,w,7962,,de,,DE,S,,,,
7963,w,7963,,mondit,,MONDIT,Ag,,,,
7964,w,7964,,seigneur,,SEIGNEUR,Nc,,,,
7965,w,7965,,par,,PAR,S,,,,
7966,w,7966,,trois,,TROIS,Mc,,,,
7967,w,7967,,dimences,,DIMANCHE,Nc,,,,
7968,w,7968,,continués,,CONTINUER,Ge,,,,
7969,w,7969,,et,,ET,Cc,,,,
7970,w,7970,,le,,LE,Da,,,,
7971,w,7971,,quart,,QUART,Ag,,,,
7972,w,7972,,d,,DE,S,,,,
7973,w,7973,,',,',Fw,,,,
7974,w,7974,,abondant,,ABONDER,Ga,,,,
7975,w,7975,,",",,",",Fw,,,,
7976,w,7976,,a,,AVOIR,Vuc,,,,
7977,w,7977,,oye,,OUÏE,Nc,,,,
7978,w,7978,,de,,DE,Dp,,,,
7979,w,7979,,parroisse,,PAROISSE,Nc,,,,
7980,w,7980,,",",,",",Fw,,,,
7981,w,7981,,et,,ET,Cc,,,,
7982,w,7982,,les,,LE,Da,,,,
7983,w,7983,,prinses,,PRENDRE,Ge,,,,
7984,w,7984,,rapportés,,RAPPORTER,Ge,,,,
7985,w,7985,,en,,EN,S,,,,
7986,w,7986,,ces,,CE,Dd,,,,
7987,w,7987,,plès,,PLAID,Nc,,,,
7988,w,7988,,",",,",",Fw,,,,
7989,w,7989,,ainssi,,AINSI,Cs,,,,
7990,w,7990,,qu,,QUE,Cs,,,,
7991,w,7991,,',,',Fw,,,,
7992,w,7992,,il,,IL,Pp,,,,
7993,w,7993,,appartient,,APPARTENIR,Vvc,,,,
7994,w,7994,,a,,AVOIR,Vuc,,,,
7995,w,7995,,faire,,FAIRE,Vvn,,,,
7996,w,7996,,selon,,SELON,S,,,,
7997,w,7997,,raison,,RAISON,Nc,,,,
7998,w,7998,,et,,ET,Cc,,,,
7999,w,7999,,coustume,,COUTUME,Nc,,,,
8000,w,8000,,;,,;,Fw,,,,
8001,w,8001,,et,,ET,Cc,,,,
8002,w,8002,,vint,,VENIR,Vvc,,,,
8003,w,8003,,ledit,,LEDIT,Dd,,,,
8004,w,8004,,cry,,CRI,Nc,,,,
8005,w,8005,,ou,,OU,Cc,,,,
8006,w,8006,,peut,,POUVOIR,Vvc,,,,
8007,w,8007,,venir,,VENIR,Vvn,,,,
8008,w,8008,,a,,AVOIR,Vuc,,,,
8009,w,8009,,votre,,VOTRE,Ds,,,,
8010,w,8010,,congnoissance,,CONNAISSANCE,Nc,,,,
8011,w,8011,,",",,",",Fw,,,,
8012,w,8012,,qui,,QUI,Pr,,,,
8013,w,8013,,fut,,ÊTRE,Vuc,,,,
8014,w,8014,,fait,,FAIRE,Ge,,,,
8015,w,8015,,ainssi,,AINSI,Rg,,,,
8016,w,8016,,nottoirement,,NOTOIREMENT,Rg,,,,
8017,w,8017,,comme,,COMME,Cs,,,,
8018,w,8018,,j,,J,Nc,,,,
8019,w,8019,,',,',Fw,,,,
8020,w,8020,,ay,,AVOIR,Vuc,,,,
8021,w,8021,,dit,,DIRE,Ge,,,,
8022,w,8022,,.,,.,Fs,,,,
8023,w,8023,,Et,,ET,Cc,,,,
8024,w,8024,,",",,",",Fw,,,,
8025,w,8025,,ce,,CE,Pd,,,,
8026,w,8026,,nonobstant,,NONOBSTANT,S,,,,
8027,w,8027,,",",,",",Fw,,,,
8028,w,8028,,de,,DE,S,,,,
8029,w,8029,,votre,,VOTRE,Ds,,,,
8030,w,8030,,auctorité,,AUTORITÉ,Nc,,,,
8031,w,8031,,",",,",",Fw,,,,
8032,w,8032,,sans,,SANS,S,,,,
8033,w,8033,,congé,,CONGÉ,Nc,,,,
8034,w,8034,,avoir,,AVOIR,Vvn,,,,
8035,w,8035,,de,,DE,S,,,,
8036,w,8036,,mesdits,,MÉDIRE,Ge,,,,
8037,w,8037,,seigneurs,,SEIGNEUR,Nc,,,,
8038,w,8038,,ou,,OU,Cc,,,,
8039,w,8039,,d,,DE,S,,,,
8040,w,8040,,',,',Fw,,,,
8041,w,8041,,autres,,AUTRE,Di,,,,
8042,w,8042,,ayans,,AVOIR,Ga,,,,
8043,w,8043,,povair,,POUVOIR,Nc,,,,
8044,w,8044,,ad,,AD,Xe,,,,
8045,w,8045,,ce,,CE,Pd,,,,
8046,w,8046,,",",,",",Fw,,,,
8047,w,8047,,et,,ET,Cc,,,,
8048,w,8048,,sans,,SANS,S,,,,
8049,w,8049,,avoir,,AVOIR,Vvn,,,,
8050,w,8050,,de,,DE,S,,,,
8051,w,8051,,ce,,CE,Dd,,,,
8052,w,8052,,fait,,FAIRE,Ge,,,,
8053,w,8053,,delivrance,,DÉLIVRANCE,Nc,,,,
8054,w,8054,,coustumière,,COUTUMIER,Ag,,,,
8055,w,8055,,",",,",",Fw,,,,
8056,w,8056,,en,,EN,S,,,,
8057,w,8057,,attemptant,,ATTENTER,Ga,,,,
8058,w,8058,,contre,,CONTRE,S,,,,
8059,w,8059,,et,,ET,Cc,,,,
8060,w,8060,,eu,,AVOIR,Ge,,,,
8061,w,8061,,prejudice,,PRÉJUDICE,Nc,,,,
8062,w,8062,,d,,DE,S,,,,
8063,w,8063,,',,',Fw,,,,
8064,w,8064,,icelles,,ICELUI,Pd,,,,
8065,w,8065,,prinses,,PRENDRE,Ge,,,,
8066,w,8066,,",",,",",Fw,,,,
8067,w,8067,,vous,,VOUS,Pp,,,,
8068,w,8068,,avez,,AVOIR,Vuc,,,,
8069,w,8069,,mis,,METTRE,Ge,,,,
8070,w,8070,,la,,LE,Da,,,,
8071,w,8071,,main,,MAIN,Nc,,,,
8072,w,8072,,a,,AVOIR,Vuc,,,,
8073,w,8073,,iceulx,,ICELUI,Dd,,,,
8074,w,8074,,heritaiges,,HÉRITAGE,Nc,,,,
8075,w,8075,,ou,,OU,Cc,,,,
8076,w,8076,,fait,,FAIRE,Vvc,,,,
8077,w,8077,,mettre,,METTRE,Vvn,,,,
8078,w,8078,,",",,",",Fw,,,,
8079,w,8079,,labouré,,LABOURER,Ge,,,,
8080,w,8080,,",",,",",Fw,,,,
8081,w,8081,,cueilli,,CUEILLIR,Ge,,,,
8082,w,8082,,et,,ET,Cc,,,,
8083,w,8083,,levé,,LEVER,Ge,,,,
8084,w,8084,,les,,LE,Da,,,,
8085,w,8085,,levés,,LEVÉE,Nc,,,,
8086,w,8086,,et,,ET,Cc,,,,
8087,w,8087,,revenue,,REVENU,Ge,,,,
8088,w,8088,,d,,DE,S,,,,
8089,w,8089,,',,',Fw,,,,
8090,w,8090,,iceulx,,ICELUI,Dd,,,,
8091,w,8091,,heritaiges,,HÉRITAGE,Nc,,,,
8092,w,8092,,qui,,QUI,Pr,,,,
8093,w,8093,,",",,",",Fw,,,,
8094,w,8094,,a,,AVOIR,Vuc,,,,
8095,w,8095,,cause,,CAUSE,Nc,,,,
8096,w,8096,,desdits,,DÉDIRE,Ge,,,,
8097,w,8097,,",",,",",Fw,,,,
8098,w,8098,,prins,,PRENDRE,Ge,,,,
8099,w,8099,,estoient,,ÊTRE,Vuc,,,,
8100,w,8100,,et,,ET,Cc,,,,
8101,w,8101,,devoient,,DEVOIR,Vvc,,,,
8102,w,8102,,apartenir,,APPARTENIR,Vvn,,,,
8103,w,8103,,a,,AVOIR,Vuc,,,,
8104,w,8104,,mesdits,,MÉDIRE,Ge,,,,
8105,w,8105,,seigneurs,,SEIGNEUR,Nc,,,,
8106,w,8106,,et,,ET,Cc,,,,
8107,w,8107,,que,,QUE,Cs,,,,
8108,w,8108,,je,,JE,Pp,,,,
8109,w,8109,,estime,,ESTIMER,Vvc,,,,
8110,w,8110,,valloir,,VALOIR,Vvn,,,,
8111,w,8111,,x,,X,Mc,,,,
8112,w,8112,,l,,IL,Pp,,,,
8113,w,8113,,.,,.,Fs,,,,
8114,w,8114,,to,,TOUT|TO,Ag,,,,
8115,w,8115,,.,,.,Fs,,,,
8116,w,8116,,le,,LE,Da,,,,
8117,w,8117,,regart,,REGARD,Nc,,,,
8118,w,8118,,de,,DE,S,,,,
8119,w,8119,,bonnes,,BON,Ag,,,,
8120,w,8120,,gens,,GENS,Nc,,,,
8121,w,8121,,;,,;,Fw,,,,
8122,w,8122,,et,,ET,Cc,,,,
8123,w,8123,,ces,,CE,Dd,,,,
8124,w,8124,,choses,,CHOSE,Nc,,,,
8125,w,8125,,et,,ET,Cc,,,,
8126,w,8126,,chacun,,CHACUN,Pi,,,,
8127,w,8127,,d,,DE,S,,,,
8128,w,8128,,',,',Fw,,,,
8129,w,8129,,icelles,,ICELUI,Pd,,,,
8130,w,8130,,avez,,AVOIR,Vuc,,,,
8131,w,8131,,congnu,,CONNAÎTRE,Ge,,,,
8132,w,8132,,et,,ET,Cc,,,,
8133,w,8133,,confessé,,CONFESSER,Ge,,,,
8134,w,8134,,et,,ET,Cc,,,,
8135,w,8135,,promis,,PROMETTRE,Ge,,,,
8136,w,8136,,adrecher,,ADRESSER,Vvn,,,,
8137,w,8137,,et,,ET,Cc,,,,
8138,w,8138,,amender,,AMENDER,Vvn,,,,
8139,w,8139,,",",,",",Fw,,,,
8140,w,8140,,et,,ET,Cc,,,,
8141,w,8141,,restituer,,RESTITUER,Vvn,,,,
8142,w,8142,,icelles,,ICELUI,Pd,,,,
8143,w,8143,,levés,,LEVÉE,Nc,,,,
8144,w,8144,,et,,ET,Cc,,,,
8145,w,8145,,revenus,,REVENIR,Ge,,,,
8146,w,8146,,au,,À+LE,S+Da,,,,
8147,w,8147,,pris,,PRENDRE,Ge,,,,
8148,w,8148,,et,,ET,Cc,,,,
8149,w,8149,,estimacion,,ESTIMATION,Nc,,,,
8150,w,8150,,dessusdits,,DESSUSDIT,S+Dd,,,,
8151,w,8151,,.,,.,Fs,,,,
8152,w,8152,,Et,,ET,Cc,,,,
8153,w,8153,,pour,,POUR,S,,,,
8154,w,8154,,ce,,CE,Pd,,,,
8155,w,8155,,dit,,DIRE,Vvc,,,,
8156,w,8156,,et,,ET,Cc,,,,
8157,w,8157,,conclu,,CONCLURE,Vvc,,,,
8158,w,8158,,contre,,CONTRE,S,,,,
8159,w,8159,,vous,,VOUS,Pp,,,,
8160,w,8160,,:,,:,Fw,,,,
8161,w,8161,,Mon,,MON,Ds,,,,
8162,w,8162,,propos,,PROPOS,Nc,,,,
8163,w,8163,,congnu,,CONNAÎTRE,Ge,,,,
8164,w,8164,,",",,",",Fw,,,,
8165,w,8165,,vous,,VOUS,Pp,,,,
8166,w,8166,,avez,,AVOIR,Vuc,,,,
8167,w,8167,,attempté,,ATTENTER,Vvc,,,,
8168,w,8168,,et,,ET,Cc,,,,
8169,w,8169,,mesprins,,MÉPRENDRE,Ge,,,,
8170,w,8170,,et,,ET,Cc,,,,
8171,w,8171,,en,,EN,Pp,,,,
8172,w,8172,,devez,,DEVOIR,Vvc,,,,
8173,w,8173,,faire,,FAIRE,Vvn,,,,
8174,w,8174,,adrecher,,ADRESSER,Vvn,,,,
8175,w,8175,,amende,,AMENDE,Nc,,,,
8176,w,8176,,",",,",",Fw,,,,
8177,w,8177,,et,,ET,Cc,,,,
8178,w,8178,,les,,LE,Da,,,,
8179,w,8179,,dictes,,DIRE,Ge,,,,
8180,w,8180,,levés,,LEVÉE,Nc,,,,
8181,w,8181,,rendre,,RENDRE,Vvn,,,,
8182,w,8182,,et,,ET,Cc,,,,
8183,w,8183,,restituer,,RESTITUER,Vvn,,,,
8184,w,8184,,par,,PAR,S,,,,
8185,w,8185,,moy,,JE,Pp,,,,
8186,w,8186,,par,,PAR,S,,,,
8187,w,8187,,moy,,JE,Pp,,,,
8188,w,8188,,desclairés,,DÉCLAIRER,Ge,,,,
8189,w,8189,,",",,",",Fw,,,,
8190,w,8190,,ou,,OU,Cc,,,,
8191,w,8191,,ce,,CE,Pd,,,,
8192,w,8192,,qu,,QUE,Pr,,,,
8193,w,8193,,',,',Fw,,,,
8194,w,8194,,il,,IL,Pp,,,,
8195,w,8195,,sera,,ÊTRE,Vuc,,,,
8196,w,8196,,ceu,,CURRICULUM_VITAE,Nc,,,,
8197,w,8197,,qu,,QUE,Pr,,,,
8198,w,8198,,',,',Fw,,,,
8199,w,8199,,ils,,ILS,Pp,,,,
8200,w,8200,,valloient,,VALOIR,Vvc,,,,
8201,w,8201,,ou,,OU,Cc,,,,
8202,w,8202,,povaient,,POUVOIR,Vvc,,,,
8203,w,8203,,valloir,,VALOIR,Vvn,,,,
8204,w,8204,,a,,AVOIR,Vuc,,,,
8205,w,8205,,l,,IL,Pp,,,,
8206,w,8206,,',,',Fw,,,,
8207,w,8207,,estimacion,,ESTIMATION,Nc,,,,
8208,w,8208,,de,,DE,S,,,,
8209,w,8209,,bonnes,,BON,Ag,,,,
8210,w,8210,,gens,,GENS,Nc,,,,
8211,w,8211,,;,,;,Fw,,,,
8212,w,8212,,et,,ET,Cc,,,,
8213,w,8213,,",",,",",Fw,,,,
8214,w,8214,,s,,SE,Pp,,,,
8215,w,8215,,',,',Fw,,,,
8216,w,8216,,aucune,,AUCUN,Di,,,,
8217,w,8217,,chose,,CHOSE,Nc,,,,
8218,w,8218,,en,,EN,Pp,,,,
8219,w,8219,,est,,ÊTRE,Vuc,,,,
8220,w,8220,,denyé,,DÉNIER,Ge,,,,
8221,w,8221,,ou,,OU,Cc,,,,
8222,w,8222,,mise,,METTRE,Ge,,,,
8223,w,8223,,en,,EN,S,,,,
8224,w,8224,,doubte,,DOUTE,Nc,,,,
8225,w,8225,,",",,",",Fw,,,,
8226,w,8226,,l,,IL,Pp,,,,
8227,w,8227,,',,',Fw,,,,
8228,w,8228,,obbeys,,OBÉIR,Vcc,,,,
8229,w,8229,,a,,AVOIR,Vuc,,,,
8230,w,8230,,prouver,,PROUVER,Vvn,,,,
8231,w,8231,,",",,",",Fw,,,,
8232,w,8232,,veriffier,,VÉRIFIER,Vvc,,,,
8233,w,8233,,et,,ET,Cc,,,,
8234,w,8234,,ensaigner,,ENSAIGNER,Vvn,,,,
8235,w,8235,,tant,,TANT,Rg,,,,
8236,w,8236,,de,,DE,S,,,,
8237,w,8237,,fait,,FAIRE,Ge,,,,
8238,w,8238,,que,,QUE,Cs,,,,
8239,w,8239,,de,,DE,Dp,,,,
8240,w,8240,,confession,,CONFESSION,Nc,,,,
8241,w,8241,,",",,",",Fw,,,,
8242,w,8242,,comme,,COMME,Cs,,,,
8243,w,8243,,je,,JE,Pp,,,,
8244,w,8244,,devroy,,DEVOIR,Vvc,,,,
8245,w,8245,,et,,ET,Cc,,,,
8246,w,8246,,au,,À+LE,S+Da,,,,
8247,w,8247,,cas,,CAS,Nc,,,,
8248,w,8248,,appartient,,APPARTENIR,Vvc,,,,
8249,w,8249,,selon,,SELON,S,,,,
8250,w,8250,,raison,,RAISON,Nc,,,,
8251,w,8251,,et,,ET,Cc,,,,
8252,w,8252,,la,,LE,Da,,,,
8253,w,8253,,coustume,,COUTUME,Nc,,,,
8254,w,8254,,du,,DE+LE,S+Da,,,,
8255,w,8255,,païx,,PAIX,Nc,,,,
8256,w,8256,,.,,.,Fs,,,,
8257,w,8257,, » ,, » ,Fo,,,,
8258,w,8258,,a,,AVOIR,Vuc,,,,
8259,w,8259,,quoy,,QUOI,Pr,,,,
8260,w,8260,,Richart,,RICHARD,Np,,,,
8261,w,8261,,respondi,,RÉPONDRE|RESPONDI,Vvc,,,,
8262,w,8262,,et,,ET,Cc,,,,
8263,w,8263,,dist,,DIRE,Vvc,,,,
8264,w,8264,,:,,:,Fw,,,,
8265,w,8265,, « ,, « ,Fo,,,,
8266,w,8266,,Se,,SE,Pp,,,,
8267,w,8267,,du,,DE+LE,S+Da,,,,
8268,w,8268,,pourpos,,PROPOS,Nc,,,,
8269,w,8269,,par,,PAR,S,,,,
8270,w,8270,,vous,,VOUS,Pp,,,,
8271,w,8271,,fait,,FAIRE,Ge,,,,
8272,w,8272,,vous,,VOUS,Pp,,,,
8273,w,8273,,voullez,,VOULOIR,Vvc,,,,
8274,w,8274,,arrester,,ARRÊTER,Vvn,,,,
8275,w,8275,,a,,AVOIR,Vuc,,,,
8276,w,8276,,confession,,CONFESSION,Nc,,,,
8277,w,8277,,et,,ET,Cc,,,,
8278,w,8278,,promesse,,PROMESSE,Nc,,,,
8279,w,8279,,",",,",",Fw,,,,
8280,w,8280,,je,,JE,Pp,,,,
8281,w,8281,,le,,IL,Pp,,,,
8282,w,8282,,vous,,VOUS,Pp,,,,
8283,w,8283,,nye,,NIER,Vvc,,,,
8284,w,8284,,:,,:,Fw,,,,
8285,w,8285,,sy,,SI,Cs,,,,
8286,w,8286,,non,,NON,Rg,,,,
8287,w,8287,,et,,ET,Cc,,,,
8288,w,8288,,arrester,,ARRÊTER,Vvn,,,,
8289,w,8289,,ne,,NE,Rp,,,,
8290,w,8290,,vous,,VOUS,Pp,,,,
8291,w,8291,,y,,Y,Pp,,,,
8292,w,8292,,voullez,,VOULOIR,Vvc,,,,
8293,w,8293,,",",,",",Fw,,,,
8294,w,8294,,j,,J,Nc,,,,
8295,w,8295,,',,',Fw,,,,
8296,w,8296,,en,,EN,Pp,,,,
8297,w,8297,,demande,,DEMANDER,Vvc,,,,
8298,w,8298,,la,,LE,Da,,,,
8299,w,8299,,veue,,VOIR,Ge,,,,
8300,w,8300,,",",,",",Fw,,,,
8301,w,8301,,saufves,,SAUF,S,,,,
8302,w,8302,,mes,,MON,Ds,,,,
8303,w,8303,,raisons,,RAISON,Nc,,,,
8304,w,8304,,en,,EN,S,,,,
8305,w,8305,,toutes,,TOUT,Di,,,,
8306,w,8306,,choses,,CHOSE,Nc,,,,
8307,w,8307,,.,,.,Fs,,,,
8308,w,8308,, » ,, » ,Fo,,,,
8309,w,8309,,Et,,ET,Cc,,,,
8310,w,8310,,le,,LE,Da,,,,
8311,w,8311,,dit,,DIRE,Ge,,,,
8312,w,8312,,procureur,,PROCUREUR,Nc,,,,
8313,w,8313,,dit,,DIRE,Vvc,,,,
8314,w,8314,,et,,ET,Cc,,,,
8315,w,8315,,respondi,,RÉPONDRE|RESPONDI,Vvc,,,,
8316,w,8316,,en,,EN,S,,,,
8317,w,8317,,replicquant,,RÉPLIQUER,Ga,,,,
8318,w,8318,,:,,:,Fw,,,,
8319,w,8319,, « ,, « ,Fo,,,,
8320,w,8320,,Saufves,,SAUF,S,,,,
8321,w,8321,,mes,,MON,Ds,,,,
8322,w,8322,,raisons,,RAISON,Nc,,,,
8323,w,8323,,tant,,TANT,Rg,,,,
8324,w,8324,,en,,EN,S,,,,
8325,w,8325,,confession,,CONFESSION,Nc,,,,
8326,w,8326,,et,,ET,Cc,,,,
8327,w,8327,,promesse,,PROMESSE,Nc,,,,
8328,w,8328,,que,,QUE,Cs,,,,
8329,w,8329,,en,,EN,S,,,,
8330,w,8330,,toutes,,TOUT,Di,,,,
8331,w,8331,,autres,,AUTRE,Di,,,,
8332,w,8332,,choses,,CHOSE,Nc,,,,
8333,w,8333,,",",,",",Fw,,,,
8334,w,8334,,je,,JE,Pp,,,,
8335,w,8335,,ne,,NE,Rp,,,,
8336,w,8336,,met,,METTRE,Vvc,,,,
8337,w,8337,,aucun,,AUCUN,Pi,,,,
8338,w,8338,,debat,,DÉBATTRE,Vvc,,,,
8339,w,8339,,que,,QUE,Pr,,,,
8340,w,8340,,la,,LE,Da,,,,
8341,w,8341,,veue,,VOIR,Ge,,,,
8342,w,8342,,ne,,NE,Rp,,,,
8343,w,8343,,soit,,ÊTRE,Vuc,,,,
8344,w,8344,,termée,,TERMER,Ge,,,,
8345,w,8345,,.,,.,Fs,,,,
8346,w,8346,, » ,, » ,Fo,,,,
8347,w,8347,,Et,,ET,Cc,,,,
8348,w,8348,,après,,APRÈS,S,,,,
8349,w,8349,,la,,LE,Da,,,,
8350,w,8350,,veue,,VOIR,Ge,,,,
8351,w,8351,,tenue,,TENIR,Ge,,,,
8352,w,8352,,pour,,POUR,S,,,,
8353,w,8353,,faicte,,FAIRE,Ge,,,,
8354,w,8354,,et,,ET,Cc,,,,
8355,w,8355,,xii,,XII,Mc,,,,
8356,w,8356,,hommes,,HOMME,Nc,,,,
8357,w,8357,,passés,,PASSER,Ge,,,,
8358,w,8358,,sans,,SANS,S,,,,
8359,w,8359,,saon,,SEON,Nc,,,,
8360,w,8360,,",",,",",Fw,,,,
8361,w,8361,,ledit,,LEDIT,Dd,,,,
8362,w,8362,,procureur,,PROCUREUR,Nc,,,,
8363,w,8363,,proposa,,PROPOSER,Vvc,,,,
8364,w,8364,,comme,,COMME,Cs,,,,
8365,w,8365,,dessus,,DESSUS,Rg,,,,
8366,w,8366,,",",,",",Fw,,,,
8367,w,8367,,a,,AVOIR,Vuc,,,,
8368,w,8368,,quoy,,QUOI,Pr,,,,
8369,w,8369,,le,,LE,Da,,,,
8370,w,8370,,dit,,DIRE,Ge,,,,
8371,w,8371,,R,,R,Nc,,,,
8372,w,8372,,.,,.,Fs,,,,
8373,w,8373,,respondi,,RÉPONDRE|RESPONDI,Vvc,,,,
8374,w,8374,,et,,ET,Cc,,,,
8375,w,8375,,dit,,DIRE,Vvc,,,,
8376,w,8376,,:,,:,Fw,,,,
8377,w,8377,, « ,, « ,Fo,,,,
8378,w,8378,,Il,,IL,Pp,,,,
8379,w,8379,,peut,,POUVOIR,Vvc,,,,
8380,w,8380,,bien,,BIEN,Rg,,,,
8381,w,8381,,estre,,ÊTRE,Vun,,,,
8382,w,8382,,que,,QUE,Cs,,,,
8383,w,8383,,les,,LE,Da,,,,
8384,w,8384,,heritaiges,,HÉRITAGE,Nc,,,,
8385,w,8385,,ont,,AVOIR,Vuc,,,,
8386,w,8386,,esté,,ÊTRE,Ge,,,,
8387,w,8387,,prins,,PRENDRE,Ge,,,,
8388,w,8388,,etc,,ET CAETERA,Xa,,,,
8389,w,8389,,.,,.,Fs,,,,
8390,w,8390,,mes,,MON,Ds,,,,
8391,w,8391,,que,,QUE,Cs,,,,
8392,w,8392,,depuis,,DEPUIS,S,,,,
